"Date","mar_Open","mar_High","mar_Low","mar_Close","mar_Volume","mar_TWAP","mar_VWAP","mar_PreviousCloseDate","hlt_Open","hlt_High","hlt_Low","hlt_Close","hlt_Volume","hlt_TWAP","hlt_VWAP","hlt_PreviousCloseDate"
"2020-05-08",72.78,74.03,71.72,72.19,8489639,72.422051,72.330885,"2020-05-07",88.08,88.5,85.65,87.17,4269552,86.794847,86.825285,"2020-05-07"
"2020-05-07",71.97,73.4559,71.29,71.9,4738594,71.991841,72.012425,"2020-05-06",83.35,86.95,83.05,85.98,4036189,85.427242,85.480331,"2020-05-06"
"2020-05-06",72.49,72.85,70.62,70.79,3838772,71.194286,71.166653,"2020-05-05",84.32,84.93,80.87,81.11,3013128,82.376233,82.288211,"2020-05-05"
"2020-05-05",72.76,73.68,71.41,71.74,3066899,72.408627,72.371185,"2020-05-04",85.12,87.07,83.07,83.66,3458185,84.811843,84.659532,"2020-05-04"
"2020-05-04",70,72.58,69.08,71.41,4295269,70.534035,70.566172,"2020-05-01",81.79,85.6,80.41,82.58,4087134,82.417221,82.377065,"2020-05-01"
"2020-05-01",73.11,73.75,71.42,72.03,3693407,72.254925,72.212598,"2020-04-30",87.09,88.48,84.23,84.75,4234307,85.532332,85.488832,"2020-04-30"
"2020-04-30",77.79,78.39,74.78,75.71,4382491,76.163882,76.097342,"2020-04-29",93.6,93.9,89.27,90.94,5366076,91.220988,91.307829,"2020-04-29"
"2020-04-29",77.02,81.74,77.02,79.28,6173969,80.065469,80.091383,"2020-04-28",90.97,97.45,90.37,95.99,7369508,95.104283,95.214489,"2020-04-28"
"2020-04-28",77,77.8,74.38,75.75,3003491,75.77955,75.833676,"2020-04-27",87.4105,88.74,84.52,87.42,4210942,87.035465,87.075259,"2020-04-27"
"2020-04-27",73.15,75.99,72.745,75.19,2558286,74.818396,74.784658,"2020-04-24",82.38,86.26,81.53,85.27,5419851,84.784669,84.833811,"2020-04-24"
"2020-04-24",72.46,72.6,70.05,71.37,1954077,71.298526,71.363891,"2020-04-23",81.25,82.18,78.4,80.71,3545323,79.972038,80.085354,"2020-04-23"
"2020-04-23",71.59,73.79,70.7,71.94,2246470,72.225928,72.229357,"2020-04-22",80.45,83.5,79.96,81.1,4540340,81.672778,81.7163,"2020-04-22"
"2020-04-22",72.51,73.6,69.59,70.79,2710374,70.935417,70.882179,"2020-04-21",81.43,82.4747,78.75,80.02,3710079,80.013935,80.018729,"2020-04-21"
"2020-04-21",70.33,72.48,70.1,71.35,3139119,71.230901,71.232335,"2020-04-20",77.63,80.05,77.2,79.9,4746956,78.727679,78.839345,"2020-04-20"
"2020-04-20",73.5,75.54,71.45,72.28,4815431,73.444954,73.465021,"2020-04-17",81.61,83.25,79.29,79.77,4155031,81.209267,81.14812,"2020-04-17"
"2020-04-17",74.67,75.85,72.73,75.62,4952843,74.276982,74.450613,"2020-04-16",85.2952,85.63,82.29,84.26,5299531,83.719645,83.827505,"2020-04-16"
"2020-04-16",69.81,70.7,67.77,70.15,4771953,69.366015,69.423273,"2020-04-15",80.09,80.99,76.25,80.39,5398754,78.987611,79.173837,"2020-04-15"
"2020-04-15",66.04,71.28,65.61,69.87,5802963,69.15769,69.149176,"2020-04-14",78.02,81.99,77.53,80.73,4822723,79.821001,79.751343,"2020-04-14"
"2020-04-14",68.25,71.3,68.25,70.01,4575843,69.904674,69.910238,"2020-04-13",81,83.3,78.86,82.68,6093093,81.262416,81.293905,"2020-04-13"
"2020-04-13",68.53,68.9,64.32,66.64,4020738,66.357247,66.340169,"2020-04-09",81.56,81.57,75.71,78.09,4157842,77.575928,77.738181,"2020-04-09"
"2020-04-09",70.22,73.21,68.11,68.45,7537422,70.092392,70.110092,"2020-04-08",86.036,89.03,79.67,81.31,10342955,84.017898,83.916561,"2020-04-08"
"2020-04-08",67.31,70.19,66.33,70.09,8521189,68.88978,69.156599,"2020-04-07",75.24,83.94,74.96,82.53,9143563,80.340715,80.507522,"2020-04-07"
"2020-04-07",70.18,73.4799,65.31,65.83,7903040,68.053377,67.956016,"2020-04-06",78.305,81.98,72.68,73.82,11850384,76.801719,76.750581,"2020-04-06"
"2020-04-06",60.87,64.335,60.12,63.8,9128501,62.291792,62.601233,"2020-04-03",64.55,70.9,63.78,70.59,12186119,68.446473,68.633002,"2020-04-03"
"2020-04-03",58,59.475,53.7,55.94,7232904,56.138216,56.043128,"2020-04-02",64.36,64.71,57,59.08,10622239,60.028734,59.790642,"2020-04-02"
"2020-04-02",62.33,65.99,57,57.86,7930231,60.777251,60.651379,"2020-04-01",69.29,70.59,61.55,63,8062657,64.989317,64.881438,"2020-04-01"
"2020-04-01",65,66.4007,62.36,63.04,5742986,64.217106,64.202734,"2020-03-31",70,71.41,67.65,69.15,7651268,69.533425,69.528491,"2020-03-31"
"2020-03-31",68.75,71.83,67.89,68.24,5166682,69.656163,69.382792,"2020-03-30",74.98,79.24,74.52,74.81,5176088,76.363651,76.158558,"2020-03-30"
"2020-03-30",66.79,69.83,64.5801,68.68,5064500,68.085058,68.121229,"2020-03-27",76.71,78.43,72.84,76.16,6097793,76.160093,76.062514,"2020-03-27"
"2020-03-27",69,71.7,66.2,69.15,5784051,69.656258,69.545055,"2020-03-26",78.7,82.79,76.25,78.85,5749800,80.027439,79.760771,"2020-03-26"
"2020-03-26",75.6,78.76,70.24,73.2,7411634,74.432839,74.37268,"2020-03-25",87.6,96.003,80.59,82.81,10449609,87.611735,87.35093,"2020-03-25"
"2020-03-25",75.31,76.73,67.3534,72.25,7695495,73.523238,73.455113,"2020-03-24",83.505,92.68,79.23,85.25,8717945,86.977538,86.788902,"2020-03-24"
"2020-03-24",68.43,75.67,67.51,69.39,9956110,71.215187,70.965687,"2020-03-23",76.05,81.3606,75,79.14,9113056,77.881123,77.907447,"2020-03-23"
"2020-03-23",61.25,67.78,60.05,63.33,11003540,63.804028,63.80809,"2020-03-20",75.02,80.7,67.28,70.13,12931810,73.12562,73.073473,"2020-03-20"
"2020-03-20",61.29,71.48,56.5,61.6,11377386,62.908291,62.410952,"2020-03-19",73.71,84,69.52,74.58,18154670,76.266166,76.020356,"2020-03-19"
"2020-03-19",55,62.82,51.04,58.03,13086301,58.524415,58.167617,"2020-03-18",61.18,72.7,52.65,66.8,17497680,65.042029,64.668612,"2020-03-18"
"2020-03-18",58.01,58.46,44.3,56.68,18610519,51.693887,51.999636,"2020-03-17",67.15,67.16,46.5622,63.81,25881829,54.867727,55.424542,"2020-03-17"
"2020-03-17",70.57,71,61.85,64.83,10971909,65.55428,65.585925,"2020-03-16",87.52,89.61,67.74,75.24,12101621,78.519671,78.192448,"2020-03-16"
"2020-03-16",69.42,75.89,63.83,69.54,8647020,70.421074,70.440303,"2020-03-13",84.68,91.0734,78.12,86.42,9327208,85.932982,85.507284,"2020-03-13"
"2020-03-13",80.85,81.98,76.64,78.63,8068543,79.132137,79.113948,"2020-03-12",98.23,100.78,91.6,95.61,8552816,95.106821,95.045643,"2020-03-12"
"2020-03-12",71.41,79.57,71.4,76.72,11501162,74.529667,74.650019,"2020-03-11",90,97.81,88.8,93.71,9065674,93.735483,94.196253,"2020-03-11"
"2020-03-11",88.22,88.22,79.17,81.09,9833268,83.250874,82.946256,"2020-03-10",106.2,106.5,99.56,100.11,8901640,102.032452,102.027065,"2020-03-10"
"2020-03-10",89.99,91.53,85.68,90.32,5472102,89.041772,89.346682,"2020-03-09",108.83,110.03,102.8,109.98,5395484,107.059601,107.336648,"2020-03-09"
"2020-03-09",83.4,87.54,83.4,86.18,7335652,86.297446,86.277851,"2020-03-06",102,108.92,101.76,104.19,6687359,106.101715,105.909739,"2020-03-06"
"2020-03-06",89.02,94.21,88.315,90.45,6450413,90.566438,90.628123,"2020-03-05",104.64,113.62,103.89,110.66,6790291,109.629052,109.751828,"2020-03-05"
"2020-03-05",94.1,95.14,91.29,91.5,9044901,92.877593,92.561032,"2020-03-04",113.79,115,108.8,110.22,6977165,111.111049,110.984896,"2020-03-04"
"2020-03-04",94.7,98.515,92,98.39,7065308,94.931908,94.967763,"2020-03-03",115.49,118.54,111.28,118.33,7343706,114.579262,114.937466,"2020-03-03"
"2020-03-03",96.58,96.79,92.24,93.33,6433266,93.885948,93.859075,"2020-03-02",122.76,123.74,113.88,114.28,6796506,117.960137,117.822377,"2020-03-02"
"2020-03-02",97.04,97.7,92.58,96.46,4791407,95.549048,95.771643,"2020-02-28",123.07,123.68,116.6422,122.96,6375455,120.581142,121.020466,"2020-02-28"
"2020-02-28",92.95,98.34,92.7,97.2,6129154,96.522926,96.379218,"2020-02-27",116.25,124.33,116,124,6660793,121.813679,121.630929,"2020-02-27"
"2020-02-27",95.53,100.69,93.2228,95.83,7692936,97.260555,96.901199,"2020-02-26",117,127.28,114.46,119.64,6958568,121.268086,120.945488,"2020-02-26"
"2020-02-26",99.64,100.82,96.3,97.9,6111147,98.172143,98.539073,"2020-02-25",126.29,127.67,119.85,120.19,4964341,122.678842,123.250467,"2020-02-25"
"2020-02-25",104.82,104.89,98.31,98.88,5490911,100.544446,100.283595,"2020-02-24",135.99,136.05,123.48,124.08,5128449,128.090191,127.481912,"2020-02-24"
"2020-02-24",104.62,105.35,103.49,104.02,4565237,104.47411,104.402111,"2020-02-21",136.82,137.38,134.22,134.83,3197451,135.865313,135.640778,"2020-02-21"
"2020-02-21",111.14,111.205,109.32,109.57,1716068,109.802179,109.867419,"2020-02-20",145.38,145.52,142.54,143.24,1858050,143.196734,143.527544,"2020-02-20"
"2020-02-20",112.32,113.83,111.77,112,1165346,112.47498,112.34032,"2020-02-19",147.53,148.9097,146.27,146.84,1279602,147.202788,147.17348,"2020-02-19"
"2020-02-19",112.05,113.45,112.05,112.67,1543321,112.947813,112.924049,"2020-02-18",144.56,147.91,144.56,147.63,2018045,146.981934,146.992699,"2020-02-18"
"2020-02-18",112.98,113.3,111.85,111.93,1805053,112.319374,112.173205,"2020-02-14",144.23,145.86,144.23,144.94,2353889,145.13307,145.042759,"2020-02-14"
"2020-02-14",113.09,113.63,112.13,113.23,948921,112.903771,113.009663,"2020-02-13",146.98,147.36,143.9,144.9,2441278,145.134912,145.124791,"2020-02-13"
"2020-02-13",112.66,113.54,111.17,112.96,1396047,112.87051,112.860657,"2020-02-12",149.45,149.53,146.66,146.72,1933876,147.531372,147.470373,"2020-02-12"
"2020-02-12",113.49,115.48,113.2,113.7,1891071,114.08324,113.943505,"2020-02-11",148.04,150.97,148.04,150.78,1583792,149.750652,150.042494,"2020-02-11"
"2020-02-11",110.44,115.06,109.02,112.94,2388582,113.026847,112.943389,"2020-02-10",145.87,148.95,145.22,147.19,1461280,147.561717,147.563213,"2020-02-10"
"2020-02-10",110.42,111.37,110.15,111.37,2028555,110.729997,110.826851,"2020-02-07",143.01,145.845,142.45,145.73,1169798,144.654719,144.832067,"2020-02-07"
"2020-02-07",111.42,111.64,110.42,110.84,1371166,111.126913,111.018708,"2020-02-06",144.91,145.4,142.78,144.07,1717590,144.110671,144.199257,"2020-02-06"
"2020-02-06",113.7,113.88,111.8,112.7,1477603,112.471633,112.570603,"2020-02-05",148.29,148.87,145.78,146.22,1065851,146.402877,146.391689,"2020-02-05"
"2020-02-05",112.44,113.58,112.1483,113.26,2143997,113.041479,113.09502,"2020-02-04",149.72,150.17,147.31,147.71,1872525,148.309993,148.213579,"2020-02-04"
"2020-02-04",109.92,111.99,109.39,110.94,1689492,111.190484,111.1549,"2020-02-03",144.47,148.24,143.6775,147.4,1812857,147.169655,147.193664,"2020-02-03"
"2020-02-03",108.54,109.89,107.82,107.85,2097725,108.67551,108.509292,"2020-01-31",141.7,144.46,140.87,141.48,1527564,142.22934,142.068097,"2020-01-31"
"2020-01-31",108.81,108.89,107.01,107.8,3606920,107.616573,107.67038,"2020-01-30",142.15,142.25,138.95,140.06,2070215,139.965412,140.006135,"2020-01-30"
"2020-01-30",108.3,109.445,107.22,109.07,2389260,108.654198,108.704905,"2020-01-29",140.535,143.54,138.83,143.31,1848612,141.726498,141.863691,"2020-01-29"
"2020-01-29",108.13,110.125,108.13,110.01,1854209,109.512433,109.606795,"2020-01-28",141.5,143.235,140.38,142.61,1290673,142.234746,142.326418,"2020-01-28"
"2020-01-28",106,108.04,105.56,107.86,2062402,107.2203,107.390986,"2020-01-27",138.71,141.79,138.325,141.25,1958468,140.701413,140.899015,"2020-01-27"
"2020-01-27",104.3,105.965,103.53,104.94,4149728,105.046389,105.076961,"2020-01-24",137.73,139.63,133.36,138,2641198,137.398345,137.529291,"2020-01-24"
"2020-01-24",111.45,111.45,107.48,108.49,2105331,108.437987,108.565244,"2020-01-23",144.97,145.02,139.84,141.02,2073428,141.255933,141.35244,"2020-01-23"
"2020-01-23",109.19,111.15,107.6526,110.96,1607108,110.068953,110.256631,"2020-01-22",142.43,145.06,141.25,144.96,1863062,143.692427,143.861059,"2020-01-22"
"2020-01-22",110.98,112.605,110.54,110.85,1716565,111.539173,111.20898,"2020-01-21",145,147.1916,143.75,144.12,1297129,145.33967,145.001285,"2020-01-21"
"2020-01-21",112.49,112.62,109.93,110.62,4031818,111.254741,110.998487,"2020-01-17",148.08,148.44,143.42,144.37,2757179,145.542304,145.269515,"2020-01-17"
"2020-01-17",112.17,113.96,111.98,113.92,2512589,113.416233,113.381868,"2020-01-16",149.19,150.63,148.07,150.26,1058863,150.22688,150.03513,"2020-01-16"
"2020-01-16",110.32,111.65,110.19,111.6,1217149,110.982943,111.19206,"2020-01-15",147.98,149.04,147.5,149.02,804480,148.687804,148.767155,"2020-01-15"
"2020-01-15",108.94,109.86,108.59,109.63,1316079,109.450604,109.463414,"2020-01-14",146.77,148.15,146.65,147.3,800192,147.453973,147.390876,"2020-01-14"
"2020-01-14",109.14,109.5,108.59,109.09,1233160,108.991208,108.996567,"2020-01-13",146.41,147.63,146.11,147.15,944731,146.9662,146.974572,"2020-01-13"
"2020-01-13",108.94,109.33,108.21,109.29,1573927,108.860767,109.043459,"2020-01-10",145.76,146.98,145.54,146.8,987538,146.417555,146.54512,"2020-01-10"
"2020-01-10",109.45,109.45,108.39,108.6,1296291,108.707058,108.679912,"2020-01-09",146.2,146.57,145.05,145.39,848173,145.747691,145.661284,"2020-01-09"
"2020-01-09",109.89,110.2,109.05,109.09,1596198,109.644938,109.508052,"2020-01-08",147.46,147.5899,146.2,146.45,1197938,146.668686,146.597259,"2020-01-08"
"2020-01-08",108.14,110.04,107.89,109.21,2741604,109.080139,108.875544,"2020-01-07",145.13,147.62,144.72,146.73,1412775,146.489781,146.58434,"2020-01-07"
"2020-01-07",109.27,109.49,108.16,108.29,1498941,108.754961,108.605909,"2020-01-06",146.74,147.22,144.68,144.94,2073528,145.667458,145.52395,"2020-01-06"
"2020-01-06",109.02,109.45,108.59,109.42,1822112,109.141232,109.236698,"2020-01-03",147.9,147.99,146.21,147.34,2178244,146.961061,147.073878,"2020-01-03"
"2020-01-03",110,110.405,108.64,109.99,1854486,109.810112,109.844726,"2020-01-02",149.19,150.02,148.74,149.27,2116944,149.399787,149.358635,"2020-01-02"
"2020-01-02",111.15,111.62,110.46,111.45,2014639,111.081694,111.152024,"2019-12-31",151.5,152.6,151.03,151.49,1777471,151.851783,151.736892,"2019-12-31"
"2019-12-31",111.08,111.53,110.61,110.91,1327848,110.90204,110.903899,"2019-12-30",151.69,152.45,150.81,151.43,1186070,151.365921,151.372983,"2019-12-30"
"2019-12-30",112.5,112.69,110.97,111.37,953173,111.441367,111.448366,"2019-12-27",153,153.24,151.24,151.87,820252,151.829125,151.855025,"2019-12-27"
"2019-12-27",112.32,112.79,111.76,112.39,890163,112.456316,112.477647,"2019-12-26",153.38,153.39,152.53,152.73,629805,152.882283,152.854259,"2019-12-26"
"2019-12-26",111.43,111.98,111.3,111.94,1268259,111.633992,111.66845,"2019-12-24",151.76,153.16,151.5464,153.13,692438,152.65164,152.78982,"2019-12-24"
"2019-12-24",111.43,111.92,111.08,111.37,436657,111.39393,111.378073,"2019-12-23",151.17,152.36,150.66,151.5,668349,151.362903,151.382265,"2019-12-23"
"2019-12-23",111.06,111.68,111.04,111.28,1495847,111.324172,111.275918,"2019-12-20",151,151.89,150.62,151.24,863626,151.430187,151.354911,"2019-12-20"
"2019-12-20",111.18,111.72,110.3124,111.42,3344047,110.971941,111.257369,"2019-12-19",151.28,151.55,148.5153,150.8,2853576,150.676263,150.876486,"2019-12-19"
"2019-12-19",109.27,110.665,109.145,110.34,1935723,110.268803,110.300175,"2019-12-18",149.16,150.43,149.16,150.04,1889753,149.972276,149.985259,"2019-12-18"
"2019-12-18",109.04,109.66,108.51,109.25,2524254,108.563894,109.31047,"2019-12-17",148.92,149.72,148.38,149.55,1201637,148.859807,149.294191,"2019-12-17"
"2019-12-17",108.32,108.9,107.74,108.8,2109033,108.563894,108.660276,"2019-12-16",147.86,149.31,147.69,148.91,1251672,148.859807,148.872708,"2019-12-16"
"2019-12-16",108.04,109.3,107.7,108.48,2516708,108.692244,108.692768,"2019-12-13",147.6,148.95,147.06,147.9,1303838,148.296434,148.186371,"2019-12-13"
"2019-12-13",106.54,107.44,106.17,107.2,1286630,106.997491,107.003116,"2019-12-12",145.05,146.45,144.31,146.16,1615366,145.503751,145.627304,"2019-12-12"
"2019-12-12",105.67,107.23,105.37,106.52,1421762,106.600952,106.569646,"2019-12-11",142.64,145.59,142.33,145.1,1472613,144.755736,144.803721,"2019-12-11"
"2019-12-11",105.11,105.95,104.8,105.7,1453677,105.483253,105.595485,"2019-12-10",141.28,143.25,140.8,142.75,1428810,142.423316,142.504114,"2019-12-10"
"2019-12-10",104.92,105.58,104.52,104.7,1329056,105.002068,104.905406,"2019-12-09",141.09,141.9,140.2,140.57,1166142,140.999379,140.898953,"2019-12-09"
"2019-12-09",105.6,106.11,104.75,104.75,1436288,105.30283,105.13945,"2019-12-06",142.22,142.555,141.32,141.35,850224,141.96894,141.792246,"2019-12-06"
"2019-12-06",105.86,106.25,105.31,105.47,1041069,105.684588,105.647729,"2019-12-05",141.31,142.72,141,142.29,1349107,142.187863,142.154969,"2019-12-05"
"2019-12-05",104.62,105.3,104.28,104.91,1096805,104.946416,104.954063,"2019-12-04",139.97,140.5,139.507,140.3,991581,140.151578,140.190055,"2019-12-04"
"2019-12-04",104.1,104.77,103.86,104.18,1114191,104.242663,104.224897,"2019-12-03",138.46,139.83,138.375,139.26,1149774,139.152156,139.161805,"2019-12-03"
"2019-12-03",103.26,104.18,102.76,103.95,1486970,103.756978,103.818959,"2019-12-02",138.9,139.14,137.76,138.56,1141070,138.34292,138.414774,"2019-12-02"
"2019-12-02",105.06,105.08,103.75,104.75,1988138,104.659246,104.715783,"2019-11-29",140.68,140.81,139.88,140.43,1402125,140.30753,140.352985,"2019-11-29"
"2019-11-29",105.82,106.25,104.77,105,764587,105.340188,105.210195,"2019-11-27",140.77,141.75,140.06,140.36,751605,140.761096,140.712638,"2019-11-27"
"2019-11-27",105.56,106.42,105.04,106.37,1656765,106.129333,106.211028,"2019-11-26",140.18,141.75,140.1,141.34,1362281,141.370787,141.344791,"2019-11-26"
"2019-11-26",103.2,105.42,102.85,105.32,1972100,104.62526,105.000967,"2019-11-25",138.15,140.3,137.34,140.08,1757560,139.496879,139.74316,"2019-11-25"
"2019-11-25",101.86,103.49,101.85,103.09,1821955,102.965429,103.01081,"2019-11-22",137,138.51,136.6001,137.98,1422521,137.798051,137.873338,"2019-11-22"
"2019-11-22",99.45,101.47,99.12,101.22,2161625,100.823278,100.99581,"2019-11-21",133.61,136.52,132.84,136.25,1304510,135.490632,135.684515,"2019-11-21"
"2019-11-21",98.92,99.51,98.26,99.08,965371,99.011981,99.059787,"2019-11-20",133.16,133.5222,131.35,132.98,997316,132.674767,132.75267,"2019-11-20"
"2019-11-20",99.61,100.11,98.7,99.26,986511,99.422977,99.364945,"2019-11-19",133.86,134.5756,131.26,132.71,1408586,132.785687,132.850878,"2019-11-19"
"2019-11-19",100.58,100.82,100.11,100.21,839656,100.395397,100.342404,"2019-11-18",136.12,136.33,135.23,135.47,992680,135.716887,135.624895,"2019-11-18"
"2019-11-18",99.52,100.52,99.52,100.17,1617609,100.211894,100.190253,"2019-11-15",135.17,136.31,135.03,135.68,1568761,135.716491,135.687154,"2019-11-15"
"2019-11-15",99.49,100.5,99.17,99.69,2095950,99.942676,99.86238,"2019-11-14",134.91,135.955,134.17,135.52,1371231,135.396299,135.444538,"2019-11-14"
"2019-11-14",97.9,99.001,97.5,98.85,973568,98.432818,98.476742,"2019-11-13",133.42,134.77,132.94,134.55,1238804,134.079737,134.221364,"2019-11-13"
"2019-11-13",97.85,98.09,96.78,97.76,2314974,97.428454,97.499417,"2019-11-12",132.23,133.855,131.52,133.65,1305952,133.046834,133.175969,"2019-11-12"
"2019-11-12",98.29,99.335,97.95,98.09,856563,98.439237,98.34504,"2019-11-11",132.16,134.24,132.005,132.53,1365491,133.001665,132.913171,"2019-11-11"
"2019-11-11",98.26,98.8802,97.85,98.13,876878,98.267508,98.221722,"2019-11-08",132.25,132.43,130.83,131.75,1282675,131.809384,131.797119,"2019-11-08"
"2019-11-08",98.62,99.1,97.86,99.09,941200,98.659454,98.756052,"2019-11-07",132.84,133.4,131.98,133.2,1020339,132.953609,133.054387,"2019-11-07"
"2019-11-07",100,100.73,98.6,98.93,1309069,99.149812,99.06986,"2019-11-06",132.55,134.14,132.045,133.06,1651895,133.03887,133.025711,"2019-11-06"
"2019-11-06",100.44,100.44,99.13,99.57,1143849,99.492028,99.518037,"2019-11-05",133.42,133.77,131.74,132.58,1678187,132.937388,132.85484,"2019-11-05"
"2019-11-05",97.8,100.47,97.37,100.15,1721859,99.72513,99.886035,"2019-11-04",128.01,134.32,127.75,133.69,3577847,132.021674,132.070876,"2019-11-04"
"2019-11-04",96.81,98.685,96.45,97.99,1335440,97.960953,97.987806,"2019-11-01",128.86,130.56,127.47,130.16,2225938,129.517744,129.593717,"2019-11-01"
"2019-11-01",97.85,98.5,96.15,96.31,1722447,96.703908,96.671183,"2019-10-31",128.24,129.12,126.94,128.08,1633396,127.763345,127.886408,"2019-10-31"
"2019-10-31",96.9,97.63,96.54,96.96,1514992,96.911358,96.932611,"2019-10-30",125.96,126.84,124.725,126.55,1500024,125.753605,126.022047,"2019-10-30"
"2019-10-30",97.35,97.35,95.89,97.32,1095366,96.685685,96.81676,"2019-10-29",126.37,126.96,124.71,126.44,931684,125.746566,125.867353,"2019-10-29"
"2019-10-29",97.1,97.81,96.55,97.31,1078556,97.387388,97.397524,"2019-10-28",126.77,127.17,125.54,126.53,1229036,126.475615,126.563542,"2019-10-28"
"2019-10-28",97.87,98.54,96.36,97.19,1267127,97.172753,97.184842,"2019-10-25",126.03,126.755,125.14,126.6,1017114,126.082719,126.165117,"2019-10-25"
"2019-10-25",96.73,98.62,96.49,97.69,1559506,97.876547,97.810347,"2019-10-24",123.77,126.72,123.77,126.18,1364597,125.865289,125.917762,"2019-10-24"
"2019-10-24",95.56,97.36,94.81,96.91,2845878,96.741525,96.801549,"2019-10-23",123.93,124.6497,122.86,124.3,1357329,123.875204,123.93071,"2019-10-23"
"2019-10-23",91.5,95.95,89.85,95.77,4070021,93.510176,93.894739,"2019-10-22",121.46,123.67,121.02,123.49,1450746,122.980415,123.042805,"2019-10-22"
"2019-10-22",92.25,92.7,90.73,90.73,2224123,91.737074,91.690351,"2019-10-21",122.62,123.01,121.85,122.05,1734824,122.480712,122.495892,"2019-10-21"
"2019-10-21",91.76,92.43,91.52,92.39,1793984,92.088548,92.131509,"2019-10-18",122.26,123.4,121.905,123,1837822,122.824088,122.88081,"2019-10-18"
"2019-10-18",90.89,91.74,90.5,91.15,2739465,91.240883,91.222001,"2019-10-17",120.4,121.4,118.96,121.05,1437521,120.689815,120.731061,"2019-10-17"
"2019-10-17",92.42,94.79,91.83,92.2,1862406,92.431311,92.33363,"2019-10-16",120.81,121.73,120.35,120.57,985740,120.800521,120.73181,"2019-10-16"
"2019-10-16",91.79,92.65,91.615,92.2,1165228,92.132892,92.118033,"2019-10-15",121.18,121.7,120.34,121.09,1098354,120.995011,121.013962,"2019-10-15"
